fastmcp,fastmcp_docker,node,node_docker
0.0011655409980448894,0.0013104590034345165,0.0008371250005438924,0.0016464590007672086
0.0007405420001305174,0.0013675000009243377,0.00033237500247196294,0.0007563330000266433
0.0006893749996379483,0.001301709002291318,0.000351708000380313,0.0008367080008611083
0.0006927089998498559,0.001109999997424893,0.0002745000019785948,0.000676499999826774
0.0007375409986707382,0.001141540997195989,0.00027158300144947134,0.0006737080002494622
0.000711500000761589,0.0009744590024638455,0.0002504580006643664,0.0006349159993987996
0.0006371660019794945,0.0008720420009922236,0.00034858399885706604,0.000674749997415347
0.0005664170021191239,0.0007890419983596075,0.0004638330028683413,0.0006757909977750387
0.0005819170000904705,0.0008882920010364614,0.00028449999808799475,0.000633415998890996
0.0018757079997158144,0.0008937500024330802,0.00022412500038626604,0.000524667000718182
0.01011470800222014,0.0007933340020827018,0.00023129199689719826,0.000517000000400003
0.007594875001814216,0.0007633329987584148,0.0002736669994192198,0.00056504100211896
0.0028274160031287465,0.0007772499993734527,0.00020133300131419674,0.0005482910019054543
0.0017412499983038288,0.0007656660018255934,0.00019145799888065085,0.0005118330009281635
0.0035856670001521707,0.0007904169979155995,0.0001853339999797754,0.0005397909990279004
0.0016392920006182976,0.000883166998391971,0.000185042001248803,0.0005234170021140017
0.0017975420014408883,0.0007536250013799872,0.00018245799947180785,0.0005055829969933257
0.0012527919971034862,0.0007364169978245627,0.00017904199921758845,0.000509375000547152
0.0010227919992757961,0.000751499999751104,0.00018766699940897524,0.0004969590008840896
0.001305833000515122,0.0010207910017925315,0.00026537499797996134,0.0005607919993053656
0.0034320830018259585,0.001131083001382649,0.0002418750009383075,0.0005128749980940484
0.0036019580002175644,0.0010082080007123295,0.00019637500008684583,0.0005189999974390958
0.00154208300227765,0.0009367090024170466,0.0001904580021800939,0.0004598749983415473
0.0007799589984642807,0.0008642920001875609,0.00019058299949392676,0.000492374998430023
0.0007150000019464642,0.0008293749997392297,0.0001917080007842742,0.0005121670001244638
0.0006521249997604173,0.0008883339978638105,0.00018491599985281937,0.0005091249986435287
0.0006297920008364599,0.0008642079992569052,0.00018079200162901543,0.0004701249999925494
0.0007022089994279668,0.0008141670004988555,0.00018075000116368756,0.00046308299715747125
0.0017254999984288588,0.0007703750015934929,0.00019954199888161384,0.0004963750034221448
0.0013775840016023722,0.0007432909987983294,0.00022833299954072572,0.0004827090015169233
0.0015979999989212956,0.0007548749999841675,0.0002173749999201391,0.000474750002467772
0.001058374997228384,0.000687250001647044,0.00019137499839416705,0.0004969170004187617
0.0009817909995035734,0.0007494999990740325,0.00018429100236971863,0.0005194999976083636
0.0007469999982276931,0.0007234580007207114,0.000173333002749132,0.0005054169996583369
0.0006662919986410998,0.0007381670002359897,0.0001798330013116356,0.0005002500001864973
0.0006374999975378159,0.000703875000908738,0.00017375000243191607,0.0004940830003761221
0.0006237920024432242,0.0006989159992372151,0.00019016700025531463,0.0004877499995927792
0.0006134169998404104,0.0007613339985255152,0.00017941700207302347,0.0004840420006075874
0.000645124997390667,0.0006827500001236331,0.00019441600306890905,0.00047570799870300107
0.0006155000010039657,0.000699416999850655,0.00025008400189108215,0.0004682079998019617
0.000591125000937609,0.0007353750006586779,0.0002038749989878852,0.00047654200170654804
0.0006282499998633284,0.000988625000900356,0.00020854200192843564,0.0005410829980974086
0.000721791002433747,0.0010949579991574865,0.00023425000108545646,0.0004890829986834433
0.0005840410012751818,0.0009417910005140584,0.00020504099666140974,0.000500375001138309
0.0006027090021234471,0.00085570800001733,0.0001899999988381751,0.0005172919991309755
0.0005873330010217614,0.0008475829999952111,0.0001916250002977904,0.00048429199887323193
0.0006071249990782235,0.0008342090004589409,0.0002088330002152361,0.0004974589974153787
0.0005870839995623101,0.0008457500007352792,0.0002072079987556208,0.0004755000009026844
0.0005748750008933712,0.0008379999999306165,0.0001964170005521737,0.0005352500011213124
0.0006067909998819232,0.0008120409984258004,0.0002067499990516808,0.0004687079999712296
0.0005817500023113098,0.0008435839990852401,0.00022633400294580497,0.0004795830027433112
0.0005824580002808943,0.000815709001471987,0.00020958300228812732,0.0005326669997884892
0.0005689999998139683,0.0008577920016250573,0.0002127089974237606,0.0005501669984369073
0.0005834999974467792,0.000915541997528635,0.00022525000167661346,0.00057458299852442
0.0005966250027995557,0.0008439159973931964,0.00020441699962248094,0.0005451249999168795
0.0006002499976602849,0.0008244579985330347,0.0001947089986060746,0.0005121249996591359
0.0005766249996668193,0.0008164580031007063,0.00018420900232740678,0.0005100829985167366
0.0005859589982719626,0.0008538340007362422,0.00019895900186384097,0.0005345839999790769
0.000733042001229478,0.0008335419988725334,0.00031895799838821404,0.0004914170021947939
0.000627500001428416,0.0007857500022510067,0.0002165830010198988,0.000510750000103144
0.0005854589981026947,0.000861084001371637,0.00019966599938925356,0.0004967090026184451
0.0005725000009988435,0.0008076670019363519,0.00019183299809810705,0.0005053750028309878
0.0005908749990339857,0.0008985830027086195,0.00018979100059368648,0.0004764579971379135
0.0005646250028803479,0.000849000000016531,0.00019420800163061358,0.000525583000126062
0.000563749999855645,0.0008757499999774154,0.0001873340006568469,0.0005218330006755423
0.0005728329997509718,0.0008150419998855796,0.0002092079994326923,0.000506290998600889
0.0005765419991803356,0.0008264999996754341,0.0002762909971352201,0.0005062920026830398
0.0005852079993928783,0.0008052089979173616,0.00022545800311490893,0.0005042919983679894
0.0006439169992518146,0.0008181249977496918,0.00019379200239200145,0.0005640409981424455
0.0005910420004511252,0.0008486670012644026,0.00018600000112201087,0.0006653750024270266
0.0005852079993928783,0.0008779579984548036,0.00017462500181864016,0.0007147919968701899
0.0005859170014446136,0.000815291001345031,0.00022020899996277876,0.0005511670024134219
0.0005432500001916196,0.0008200000011129305,0.0002275000006193295,0.000576292000914691
0.0005710409968742169,0.0008264999996754341,0.00019295799938845448,0.0008479579992126673
0.0005766670001321472,0.000846291000925703,0.00020733299970743246,0.0006572500024049077
0.0007138330001907889,0.0008372080010303762,0.0001825419967644848,0.0005374169995775446
0.0005872910005564336,0.0008529579972673673,0.00017916700016940013,0.0005055839974374976
0.0005760410022048745,0.0008596670013503172,0.00017899999875226058,0.000529583001480205
0.0005865000021003652,0.000852083001518622,0.0001740830011840444,0.0005022919976909179
0.0005945829980191775,0.0008594999999331776,0.0001834579998103436,0.0005073749998700805
0.0005833750001329463,0.0008571670005039778,0.00019108299966319464,0.0004886250026174821
0.0005999999993946403,0.0008152919981512241,0.0001792920011212118,0.0004862079986196477
0.0005737920000683516,0.0008326669994858094,0.00019874999998137355,0.000521541998750763
0.0005957089997536968,0.0008138340017467272,0.0001907500009110663,0.0005023340017942246
0.0005544579980778508,0.0008639580009912606,0.00018937499771709554,0.0005025829996156972
0.0005405830015661195,0.0008622079985798337,0.00019466699814074673,0.00048499999684281647
0.0005806670014862902,0.0008316669991472736,0.00018112500038114376,0.0005088329999125563
0.0005698749992006924,0.0008641669992357492,0.0001788749978004489,0.0005045830002927687
0.0006102500010456424,0.0008419579971814528,0.0001749580005707685,0.0005132080004841555
0.0005600000004051253,0.0008887090007192455,0.00017779200061340816,0.0005820840015076101
0.0005537079996429384,0.0008303329996124376,0.00019358299687155522,0.0006792499989387579
0.0005791250005131587,0.0007802910004102159,0.00018254099995829165,0.0005442920009954832
0.0005753750010626391,0.0008124999985739123,0.00017674999980954453,0.0005054590001236647
0.0006517499969049823,0.0009395829983986914,0.00017875000048661605,0.0004859590007981751
0.000558333002118161,0.0010030840021499898,0.00018016700050793588,0.0005283339996822178
0.0005861659992660861,0.0009820419982133899,0.00017587500042282045,0.0004797910005436279
0.0005913340028200764,0.0009340409997093957,0.00019116600014967844,0.0005187499991734512
0.0005657910005538724,0.0011335419985698536,0.00022116699983598664,0.000506749998749001
0.0005707910022465512,0.0010350840020691976,0.00019633300325949676,0.0005207079993851949
0.0005769169983977918,0.0009636659997340757,0.0002102920007018838,0.00047975000052247196
