fastmcp,fastmcp_docker,node,node_docker
0.2559972500021104,0.16005670799859217,0.0006066669993742835,0.13427320800110465
0.15011991700157523,0.1124372919985035,0.00033800000164774247,0.034311374998651445
0.15771441600008984,0.12989816699700896,0.0002869580021069851,0.03355537499737693
0.13802200000282028,0.134234416000254,0.00026737500229501165,0.03307245799805969
0.1549672080000164,0.12966900000174064,0.00025129200002993457,0.034383375001198146
0.14178399999946123,0.12496129099963582,0.0002656249998835847,0.03397512499941513
0.16254741699958686,0.139160582999466,0.00037608300044666976,0.03487037500235601
0.13804954199804342,0.12473391700041248,0.00024862500140443444,0.03507995799736818
0.12537658300061594,0.11731608300033258,0.00024075000328593887,0.04364270799851511
0.16393316699759453,0.12655991700012237,0.00021833400023751892,0.038018000002921326
0.17674875000011525,0.13376845799939474,0.00021399999968707561,0.039712167003017385
0.17502862499895855,0.13046941599895945,0.00022254099894780666,0.03766158399957931
0.1620117919992481,0.12241354200159549,0.0002105409985233564,0.03787154099700274
0.13538012500066543,0.12484374999985448,0.00019262500063632615,0.03765837500031921
0.1375514999999723,0.1260819579983945,0.0001894589986477513,0.03878216700104531
0.12812724999821512,0.13005345899728127,0.00028483400092227384,0.03953745900071226
0.1231614169992099,0.12983791700025904,0.0003068330006499309,0.03793762499844888
0.12263987500045914,0.13052862499898765,0.00021454200032167137,0.03823470800125506
0.13767354200172122,0.13066195899955346,0.00019683400023495778,0.036497166998742614
0.1413745409990952,0.14829358299903106,0.00027770799715653993,0.03726237500086427
0.12840116600273177,0.12865774999954738,0.0002500420014257543,0.03809745800026576
0.11665912500029663,0.12492016600299394,0.0001940000001923181,0.03893620799863129
0.12607479199868976,0.12414775000070222,0.00018354199710302055,0.03851991700139479
0.11414775000230293,0.12759645899859606,0.00018724999972619116,0.03975241599982837
0.12513908300024923,0.1280035419986234,0.00020379100169520825,0.03916308399857371
0.12040612500277348,0.1254292500016163,0.00022283300131675787,0.0373898329999065
0.11464725000041653,0.12210537500141072,0.00019225000141886994,0.038720666998415254
0.12182245799704106,0.1265080000011949,0.00020970799960196018,0.03781200000230456
0.1299644159989839,0.124446750000061,0.00017862499953480437,0.037479000002349494
0.12567866700192099,0.1380296659990563,0.0001785829990694765,0.03818187499928172
0.1192600840004161,0.12265187500088359,0.0002108330008923076,0.03815762500016717
0.11244154100131709,0.12673637500120094,0.0002831249985320028,0.038116125000669854
0.12343433400019421,0.12483941599930404,0.00022487499882117845,0.03774429100303678
0.130137875003129,0.12868791599976248,0.00024029199994402006,0.037555249997240026
0.12128983300135587,0.12613962500108755,0.0001989170013985131,0.03950870799963013
0.1269930829985242,0.12857308400270995,0.00022095799795351923,0.039263875001779525
0.11733108400221681,0.13038745800076867,0.00027354200210538693,0.04504704200007836
0.11756058400351321,0.12507866600208217,0.00021529099831241183,0.03747379199921852
0.11280641600023955,0.1290430830013065,0.00018758400256047025,0.0370066669966036
0.12037962499744026,0.13109633400017628,0.00021724999896832742,0.037532624999585096
0.1220636670004751,0.12279266699988511,0.0006638330014538951,0.037362500002927845
0.12685366699952283,0.13013779099856038,0.0002095829986501485,0.03733433299930766
0.12208816700149328,0.11853308300123899,0.0002738330003921874,0.03506066699992516
