fastmcp,fastmcp_docker,node,node_docker
0.0024841670019668527,0.004413041999214329,0.0016721249994589016,0.0031372910016216338
0.001205249998747604,0.002260667002701666,0.0003980410001531709,0.0007179169988376088
0.0011242500004300382,0.0021321659987734165,0.00042962499719578773,0.0008307919997605495
0.0011232910001126584,0.0019550830002117436,0.00037720900218118913,0.0007710829995630775
0.001180540999484947,0.0019022499982384034,0.0004266659998393152,0.0007746660012344364
0.0011354170019330923,0.002017792001424823,0.0004920829996990506,0.000786542001151247
0.0011913330017705448,0.0019319579987495672,0.0004742089986393694,0.0007721250003669411
0.0012121670006308705,0.0017088749991671648,0.0003695839986903593,0.0006477919996541459
0.0011500420005177148,0.001987250001548091,0.00032899999860092066,0.0006577080021088477
0.0011325000014039688,0.0019462079981167335,0.0003522910010360647,0.0006136250012787059
0.0010388750015408732,0.001900540999486111,0.00036912499854224734,0.0005980000023555476
0.001014749999740161,0.0018903329983004369,0.00046670799929415807,0.0005948750003881287
0.001012082997476682,0.0022219589991436806,0.0003382909999345429,0.0005931249979767017
0.0009966669967980124,0.0019632499970612116,0.0003174169978592545,0.0006219170027179644
0.0009978329981095158,0.0018724580004345626,0.0003060829985770397,0.0005604999969364144
0.0009997919987654313,0.0018319170012546238,0.00048183299804804847,0.0006303749978542328
0.0010190000029979274,0.001949500001501292,0.0003689580007630866,0.0005982500006211922
0.0009912499990605284,0.001975666000362253,0.00031370899887406267,0.0005505000008270144
0.0010167500004172325,0.0018896670007961802,0.0003250420013500843,0.0005285000006551854
0.0011596249969443306,0.0015626249987690244,0.0003231250011594966,0.0005375000000640284
0.0010762089987110812,0.001812500002415618,0.0003096670006925706,0.0005702499984181486
0.0009929169973474927,0.0018148749986721668,0.00029054200058453716,0.000550290998944547
0.0011021249993063975,0.0017979999975068495,0.0003742080007214099,0.0005940000010014046
0.0011538329999893904,0.0016095000028144568,0.00033887499739648774,0.0005628750004689209
0.0009902089987008367,0.0017884169974422548,0.0003044580007554032,0.0005752080032834783
0.0010147920002054889,0.0017493340019427706,0.0003309169987915084,0.0006008340023981873
0.0009872499977063853,0.001776665998477256,0.0003205410030204803,0.0005697090018657036
0.0009627920007915236,0.0017623340027057566,0.00031674999991082586,0.000616708002780797
0.0009671660009189509,0.0018104170012520626,0.0003150829979858827,0.0005649160011671484
0.0009827499998209532,0.001826375002565328,0.00034683400008361787,0.0005828749999636784
0.0011037920012313407,0.0019262909991084598,0.0003453329991316423,0.0005735000013373792
0.0010887499993259553,0.0017586670001037419,0.00037354199957917444,0.0005715410006814636
0.0010467089996382128,0.0015354999995906837,0.0002981249999720603,0.000607292000495363
0.0010300410031049978,0.0017608339985599741,0.00027629199757939205,0.0005818749996251427
0.0010384999986854382,0.0018037919980997685,0.0002891670010285452,0.0006002500012982637
0.0010920829990936909,0.0017898330006573815,0.00028987499899812974,0.0005883749981876463
0.0010316250009054784,0.0015783749986439943,0.00027799999952549115,0.0010383750013716053
0.0010049999982584268,0.0017463750009483192,0.0003513750016281847,0.0005674589992850088
0.0009627090003050398,0.0016602920004515909,0.00030462500217254274,0.0005830000009154901
0.000984542002697708,0.0016057920001912862,0.0003055000015592668,0.0006042499990144279
0.0009664999997767154,0.001752833999489667,0.00028000000020256266,0.0005613749999611173
0.0009692499988886993,0.0019256659979873803,0.00028729200130328536,0.0007153340011427645
0.0009959999988495838,0.00163783300013165,0.0003011660010088235,0.0005040840005676728
0.0009615829985705204,0.0018341659997531679,0.0003240000005462207,0.000511665999511024
0.000974292001046706,0.0017199169997184072,0.0003361250019224826,0.0004891249991487712
0.0009785000002011657,0.0017257090003113262,0.00040204200195148587,0.0005128749980940484
0.0010229580002487637,0.0016982499982987065,0.0003057909998460673,0.0004973750001227017
0.0009794159996090457,0.0017306250010733493,0.00037904100099694915,0.0005698339991795365
0.0009931659988069441,0.0016527080006198958,0.00035600000046542846,0.0004946660010318737
0.0010031250021711458,0.0016876670015335549,0.0003164999980072025,0.0005202080028539058
0.0009762909976416267,0.0018568750019767322,0.00035312500040163286,0.0004929999995511025
0.0009730000019771978,0.001567290997627424,0.0003312500011816155,0.0004936250006721821
0.0009773329984454904,0.0018616249981278088,0.00030666599923279136,0.0004994999981136061
0.0009778339990589302,0.0018747920003079344,0.0002789999998640269,0.0004938750025758054
0.000971207999100443,0.0020260839992261026,0.00027445800151326694,0.0005177499988349155
0.000998542000161251,0.002085542000713758,0.00033008399987011217,0.0005296669987728819
0.0009803329994610976,0.0020805000021937303,0.00029770800028927624,0.0005127080003148876
0.0009598340002412442,0.002185749999625841,0.00030124999830150045,0.0005420830020739231
0.0009583749997545965,0.002373541999986628,0.000275333000899991,0.0004935000033583492
0.000996291000774363,0.0016022089985199273,0.0002717499992286321,0.0005023750018153805
0.0009814169970923103,0.0018999590029125102,0.00027350000164005905,0.0004913330012641381
0.0009870829999272246,0.001936458000272978,0.0003738330015039537,0.0004891249991487712
0.0009637910006858874,0.0019244590002926998,0.0003541250007401686,0.0005212500000197906
0.0009705420015961863,0.0015951249988575,0.00031304200092563406,0.0005462500012072269
0.0009417500004929025,0.0024331249987881165,0.0003071249993809033,0.0005281670019030571
0.000981124998361338,0.002573000001575565,0.0003131660014332738,0.0005828749999636784
