fastmcp,fastmcp_docker,node,node_docker
0.33737312499943073,1.7426438750007947,0.20440100000269013,0.30495204200269654
0.3315969169998425,1.5528619159995287,0.055892416999995476,0.23314454199862666
0.3344622500007972,1.4841397080017487,0.05478499999662745,0.23623220799709088
0.33412445900103194,1.5051901250008086,0.054055458000220824,0.2544528750004247
0.3304946659991401,1.5246227499992528,0.05379733299923828,0.23384320799959823
0.3353969159979897,1.5332410839982913,0.053154041001107544,0.22011537499929545
0.33706237499791314,1.5050257090006198,0.054761499999585794,0.22257383300166111
0.33146966700223857,1.4832002080001985,0.05409391699868138,0.2331569589987339
0.3307286249983008,1.516474374999234,0.053434083001775434,0.2548697500023991
0.33495045800009393,1.511540415998752,0.05324845799987088,0.23355816699768184
0.3304992499979562,1.692108916999132,0.05306541599929915,0.23526016699906904
0.3341307080008846,1.4973538339982042,0.05353349999859347,0.24247979199935799
0.33680783300223993,1.4723660410018056,0.05352395800218801,0.2299722079987987
0.3386783749992901,1.5670233329983603,0.05428300000130548,0.24682666700027767
0.33586279099836247,1.5620608329991228,0.05435941700125113,0.24074145900158328
0.32921958299994003,1.5242600000019593,0.05331991700222716,0.23277370799769415
0.3289391250000335,1.5626292080014537,0.053677333002269734,0.2630485839981702
0.32690520899996045,1.507186124999862,0.05480145899855415,0.2381529159974889
0.32592204199681873,1.4905355830014742,0.05398333400080446,0.2334948340030678
0.32802012499814737,1.519519917001162,0.0530797920000623,0.23770066699944437
0.3262304589989071,1.5131357079990266,0.05398445800165064,0.23767354099982185
0.33022370799881173,1.501734249999572,0.053949124998325715,0.242914041999029
0.3322223329996632,1.509749583001394,0.053126124999835156,0.23777387500012992
0.3982670829973358,1.4751919580012327,0.05333870799950091,0.23031616699881852
0.3537835420029296,1.495279999999184,0.05425154199838289,0.21539270799985388
0.3312084999997751,1.5235859160020482,0.05464933400071459,0.24637041699679685
0.329942291999032,1.4777620829991065,0.053033958000014536,0.25347920800049906
0.3353451250004582,1.4740075419977074,0.05385287500030245,0.26785849999942
0.3315207499981625,1.494089209001686,0.054932874998485204,0.30265912500181
0.3636502079971251,1.5011026249994757,0.05413237499669776,0.2244069580010546
0.33492616700095823,1.5426578340011474,0.05534770899976138,0.265291415998945
0.334117166003125,1.463513624999905,0.05349500000011176,0.21932391699738218
0.3312552500028687,1.4757453339989297,0.06591179200040642,0.24230312500003492
0.33128320799733046,1.5248932920003426,0.0601695839977765,0.24152191699977266
0.3293566659995122,1.6207033749997208,0.056363167001109105,0.24629779099996085
0.35392549999960465,1.470714125000086,0.05372179099867935,0.2418385409982875
0.33808741699976963,1.5105220420009573,0.05303370800174889,0.23356649999914225
0.342887625000003,1.5333795410006132,0.053530541001237,0.38579254200158175
0.3766534579990548,2.6140870840026764,0.05300916700070957,0.30012204199738335
0.3677089589982643,1.774700332996872,0.054707249997591134,0.24236858299991582
0.3378392500017071,3.050734332999127,0.05357591699794284,0.2516936659994826
0.33076837500266265,1.5933341669988295,0.054041916999267414,0.24985900000319816
0.33254870800010394,1.708106082998711,0.05382208299852209,0.24022562500249478
0.33314562500163447,1.5561072920027073,0.053824500002519926,0.24569137499929639
0.33392737500253133,1.4710929159991792,0.05305899999802932,0.22765754099964397
0.5508790409985522,1.5698369160018046,0.052657583000836894,0.22332454199931817
0.4003775000019232,1.512227499999426,0.05267079200348235,0.2507685839991609
0.377141875000234,1.582804458001192,0.05370904099981999,0.23310083300020779
0.3483108340005856,1.5812844159991073,0.05273762499928125,0.23445112500121468
0.3466432090026501,1.4703814589993272,0.054722040997148724,0.2288030420022551
0.39585458299916354,1.4511032910013455,0.05422070900021936,0.23821175000193762
0.3985650840004382,1.4579859160003252,0.06028704100026516,0.23256354100158205
0.3650553330007824,1.474142250001023,0.06332791699969675,0.23775183399993693
0.34105374999853666,1.674977916001808,0.05817616700005601,0.22228795800037915
0.3442598750007164,1.493449542002054,0.05597470900102053,0.23144679199685925
0.3450642079988029,1.4712619170022663,0.056593624998640735,0.23816616700059967
0.33698345800075913,1.55523600000015,0.05854745799661032,0.23935024999809684
0.33003033400018467,1.5750397080009861,0.05796795800051768,0.2402311660007399
0.33714825000060955,1.484510041998874,0.05980033399828244,0.24193791700236034
0.32837600000129896,1.4873981249984354,0.05510649999996531,0.24282429099912406
0.34433370899932925,1.4744322910009942,0.05481958400196163,0.2423725420012488
0.33591183300086414,1.5558973330007575,0.05607333299849415,0.23079962499832618
0.3369215000020631,1.5922781249973923,0.055101707999710925,0.24162162499851547
0.33564312499947846,1.4729652500027441,0.05412116600200534,0.23565649999727611
0.34050670899887336,1.4821810419998656,0.058564083999954164,0.25726345799921546
0.3319598749985744,1.451639916998829,0.05867091600157437,0.24604241699853446
0.3348636249975243,1.4912025830017228,0.054869041003257735,0.24467729200114263
0.3334573749998526,1.5399222090018156,0.05426474999694619,0.2332314579980448
0.3297060409968253,1.4994667079990904,0.056684084000153234,0.22774625000238302
0.3338197909979499,1.533266292000917,0.0557840830006171,0.22506504099874292
0.33890654100105166,1.7369375839989516,0.056197417001385475,0.2388956250033516
0.3365730410005199,1.5424731249986507,0.056966083000588696,0.2432272500009276
0.3390473330000532,1.496444166998117,0.05781345799914561,0.25842474999808474
0.3346117080000113,1.4978274589993816,0.0549749999991036,0.2336364170005254
0.3412319579983887,1.4900802919983107,0.05552954200175009,0.22928945800231304
0.3378048750018934,1.4811953329990502,0.05592450000040117,0.24239529099941137
0.33385770799941383,1.5970464580022963,0.05622054199920967,0.24731058399993344
0.34205425000254763,1.610487791000196,0.0547433749998163,0.2445902079998632
0.33507866700165323,1.4841081250015122,0.05539787499947124,0.3035946249983681
0.33224800000243704,1.4697500840011344,0.05604550000134623,0.2399257500001113
0.3277732919996197,1.539314124998782,0.05506170800072141,0.27421674999641255
0.3448062919997028,1.5041452919977019,0.05647925000084797,0.23123033400042914
0.3311351670017757,1.6046948330003943,0.05501679200096987,0.23950616699949023
0.3406182920007268,1.5302257090006606,0.05610824999894248,0.25229729199782014
0.34716266699979315,1.557811833001324,0.054265667000436224,0.2465339589980431
0.33469266700194567,1.536203249997925,0.05639595799948438,0.23322683300284552
0.3327433749982447,1.5503421659996093,0.08155004199943505,0.24832779200005461
0.33276137500070035,1.5332307500029856,0.05712537500221515,0.24086316700049792
0.33159075000003213,1.4707884169984027,0.0554571249995206,0.24970670800030348
0.3335259160012356,1.4759516250014713,0.09860891599964816,0.2585495000021183
0.33154962499975227,1.4671441669997876,0.10060195799815119,0.24490125000011176
0.33341612499862094,1.4593015419995936,0.13937087500016787,0.24588220799705596
0.33124866700018174,1.5127267090028909,0.05720383399966522,0.23667170900080237
0.3283441669991589,1.5178457090005395,0.058408750002854504,0.24377770800128928
0.32920704199932516,1.4722666249981557,0.06492037499992875,0.23771087500063004
0.3219510419985454,1.4669454579998273,0.053786291002325015,0.22775337499842863
0.32656670799769927,1.4900210839987267,0.05511399999886635,0.2475063339988992
0.3256192499975441,1.511339249998855,0.05371625000043423,0.2537487500012503
0.3333477079977456,1.4861621249983727,0.06014675000187708,0.2480649999997695
0.32310695799969835,1.4940814999972645,0.05982795799718588,0.23144320899882587
